Name,Platform,Year,Genre,Publisher,NA_Sales,EU_Sales,JP_Sales,Other_Sales,Total_Sales
Meiji Toukyou Renka,PSP,2013,Adventure,Broccoli,0,0,0.02,0,0.02
Metal Gear Rising: Revengeance,PS3,2013,Action,Konami Digital Entertainment,0.45,0.4,0.44,0.18,1.47
Metal Gear Rising: Revengeance,X360,2013,Action,Konami Digital Entertainment,0.29,0.16,0,0.04,0.49
Metal Gear Solid: The Legacy Collection,PS3,2013,Adventure,Konami Digital Entertainment,0.31,0.01,0.03,0.05,0.4
Metal Max 4: Gekkou no Diva,3DS,2013,Role-Playing,Kadokawa Shoten,0,0,0.06,0,0.06
Metro: Last Light,PS3,2013,Action,Deep Silver,0.14,0.2,0.03,0.08,0.45
Metro: Last Light,X360,2013,Action,Deep Silver,0.17,0.16,0,0.03,0.36
Metro: Last Light,PC,2013,Action,Deep Silver,0.06,0.11,0,0.02,0.19
Mind Zero,PSV,2013,Role-Playing,GungHo,0.08,0,0.04,0.02,0.14
Minecraft,X360,2013,Misc,Microsoft Game Studios,5.58,2.83,0.02,0.77,9.2
MLB 13: The Show,PS3,2013,Sports,Sony Computer Entertainment,0.66,0,0,0.05,0.71
MLB 13: The Show,PSV,2013,Sports,Sony Computer Entertainment,0.11,0,0,0.02,0.13
Model * Oshare Audition: Dream Girl,3DS,2013,Misc,Alchemist,0,0,0.07,0,0.07
Monster High 13 Wishes,WiiU,2013,Action,Little Orbit,0.02,0,0,0,0.02
Monster High 13 Wishes,3DS,2013,Action,Little Orbit,0,0.02,0,0,0.02
Monster Hunter 4,3DS,2013,Role-Playing,Capcom,0,0,3.44,0,3.44
Moshi Monsters: Katsuma Unleashed,DS,2013,Action,Activision,0,0.13,0,0.02,0.15
Moshi Monsters: Katsuma Unleashed,3DS,2013,Action,Activision,0.03,0.04,0,0,0.07
Mugen Souls Z,PS3,2013,Role-Playing,Nippon Ichi Software,0.02,0.01,0.04,0.01,0.08
Muramasa: The Demon Blade,PSV,2013,Role-Playing,Marvelous Entertainment,0.13,0,0.1,0.03,0.26
Mushi Bugyou,3DS,2013,Action,Namco Bandai Games,0,0,0.01,0,0.01
Muv-Luv Alternative: Total Eclipse,PS3,2013,Simulation,5pb,0,0,0.03,0,0.03
Naruto Shippuden: Ultimate Ninja Storm 3,PS3,2013,Fighting,Namco Bandai Games,0.32,0.33,0.15,0.15,0.95
Naruto Shippuden: Ultimate Ninja Storm 3,X360,2013,Fighting,Namco Bandai Games,0.29,0.17,0.01,0.04,0.51
Natsuzora no Monologue,PSP,2013,Adventure,Otomate,0,0,0.01,0,0.01
NBA 2K14,X360,2013,Sports,Take-Two Interactive,2.1,0.2,0,0.17,2.47
NBA 2K14,PS3,2013,Sports,Take-Two Interactive,1.43,0.33,0.04,0.25,2.05
NBA 2K14,PS4,2013,Sports,Take-Two Interactive,0.89,0.31,0.01,0.12,1.33
NBA 2K14,XOne,2013,Sports,Take-Two Interactive,0.7,0.11,0,0.06,0.87
NBA Live 14,PS4,2013,Sports,Electronic Arts,0.14,0.05,0,0.03,0.22
NBA Live 14,XOne,2013,Sports,Electronic Arts,0.16,0.02,0,0.01,0.19
NCAA Football 14,X360,2013,Sports,Electronic Arts,1.01,0,0,0.06,1.07
NCAA Football 14,PS3,2013,Sports,Electronic Arts,0.75,0,0,0.06,0.81
Need for Speed Rivals,PS4,2013,Racing,Electronic Arts,0.73,0.91,0.03,0.22,1.89
Need for Speed Rivals,PS3,2013,Racing,Electronic Arts,0.33,0.74,0.05,0.31,1.43
Need for Speed Rivals,X360,2013,Racing,Electronic Arts,0.37,0.38,0.01,0.08,0.84
Need for Speed Rivals,XOne,2013,Racing,Electronic Arts,0.45,0.17,0,0.05,0.67
Need for Speed Rivals,PC,2013,Racing,Electronic Arts,0.04,0.19,0,0.04,0.27
Need for Speed: Most Wanted,WiiU,2013,Racing,Electronic Arts,0.14,0.12,0,0.02,0.28
Nekketsu Kouha Kunio-Kun SP: Rantou Kyousoukyoku,3DS,2013,Fighting,Arc System Works,0,0,0.03,0,0.03
New Super Luigi U,WiiU,2013,Platform,Nintendo,1.27,0.62,0.18,0.16,2.23
NHL 14,PS3,2013,Sports,Electronic Arts,0.28,0.19,0,0.09,0.56
NHL 14,X360,2013,Sports,Electronic Arts,0.4,0.1,0,0.04,0.54
Ninja Gaiden Sigma 2,PSV,2013,Action,Tecmo Koei,0,0,0.01,0,0.01
Nobunaga no Yabou: Souzou,PS3,2013,Strategy,Tecmo Koei,0,0,0.19,0,0.19
Nobunaga's Ambition (3DS),3DS,2013,Simulation,Tecmo Koei,0,0,0.04,0,0.04
Norn9: Norn + Nonette,PSP,2013,Adventure,Idea Factory,0,0,0.04,0,0.04
Nyaruko-San: Nafushigatai Game no You na Mono,PSV,2013,Adventure,5pb,0,0,0.01,0,0.01
One Piece: Pirate Warriors 2,PS3,2013,Action,Namco Bandai Games,0,0.2,0.42,0.07,0.69
One Piece: Pirate Warriors 2,PSV,2013,Action,Namco Bandai Games,0,0,0.12,0,0.12
One Piece: Romance Dawn - Bouken no Yoake,3DS,2013,Fighting,Namco Bandai Games,0,0,0.08,0,0.08
One Piece: Unlimited World Red,3DS,2013,Action,Namco Bandai Games,0.05,0.04,0.28,0.01,0.38
Onechanbara Z Kagura,PS3,2013,Action,D3Publisher,0,0,0.03,0,0.03
Onigokko! Portable,PSP,2013,Adventure,Alchemist,0,0,0.01,0,0.01
Ore no Imouto ga Konna ni Kawaii Wake ga Nai Happy EnD,PS3,2013,Simulation,Namco Bandai Games,0,0,0.04,0,0.04
PAC-MAN and the Ghostly Adventures,3DS,2013,Platform,Namco Bandai Games,0.05,0.04,0,0.01,0.1
PAC-MAN and the Ghostly Adventures,PS3,2013,Platform,Namco Bandai Games,0.03,0.04,0,0.01,0.08
PAC-MAN and the Ghostly Adventures,X360,2013,Platform,Namco Bandai Games,0.04,0.03,0,0.01,0.08
PAC-MAN and the Ghostly Adventures,WiiU,2013,Platform,Namco Bandai Games,0.04,0.01,0,0,0.05
Painkiller: Hell & Damnation,PS3,2013,Shooter,Nordic Games,0.02,0.02,0,0.01,0.05
Painkiller: Hell & Damnation,X360,2013,Shooter,Nordic Games,0,0.01,0,0,0.01
Payday 2,X360,2013,Shooter,505 Games,0.33,0.21,0,0.05,0.59
Payday 2,PS3,2013,Shooter,505 Games,0.21,0.15,0,0.08,0.44
Payday 2,PC,2013,Shooter,505 Games,0.04,0,0,0,0.04
Phantasy Star Online 2,PSV,2013,Role-Playing,Sega,0,0,0.16,0,0.16
Phoenix Wright: Ace Attorney - Dual Destinies,3DS,2013,Adventure,Capcom,0,0,0.38,0,0.38
PhotoKano,PSV,2013,Adventure,Kadokawa Shoten,0,0,0.07,0,0.07
Pikmin 3,WiiU,2013,Strategy,Nintendo,0.45,0.31,0.29,0.06,1.11
Pokemon X/Pokemon Y,3DS,2013,Role-Playing,Nintendo,5.17,4.05,4.34,0.79,14.35
Pretty Cure All Stars Everyone Gather ? Let's Dance!,Wii,2013,Misc,Namco Bandai Games,0,0,0.05,0,0.05
Pretty Rhythm Rainbow Live: Kira Kira My * Design,3DS,2013,Misc,Takara Tomy,0,0,0.08,0,0.08
Pretty Rhythm: My Deco Rainbow Wedding,3DS,2013,Misc,Takara Tomy,0,0,0.08,0,0.08
Princess Arthur,PSP,2013,Misc,Idea Factory,0,0,0.01,0,0.01
Pro Evolution Soccer 2014,PS3,2013,Action,Konami Digital Entertainment,0.03,0.43,0.51,0.01,0.98
Pro Evolution Soccer 2014,X360,2013,Action,Konami Digital Entertainment,0.06,0.16,0,0.03,0.25
Pro Evolution Soccer 2014,3DS,2013,Action,Konami Digital Entertainment,0,0,0.19,0,0.19
Pro Evolution Soccer 2014,PSP,2013,Action,Konami Digital Entertainment,0,0.03,0.14,0,0.17
Pro Evolution Soccer 2014,PC,2013,Action,Konami Digital Entertainment,0,0.09,0,0.02,0.11
Pro Yaky? Spirits 2013,PS3,2013,Sports,Konami Digital Entertainment,0,0,0.2,0,0.2
Pro Yaky? Spirits 2013,PSP,2013,Sports,Konami Digital Entertainment,0,0,0.2,0,0.2
Pro Yaky? Spirits 2013,PSV,2013,Sports,Konami Digital Entertainment,0,0,0.06,0,0.06
Professor Layton and the Azran Legacy,3DS,2013,Puzzle,Nintendo,0,0.48,0.25,0.06,0.79
Puppeteer,PS3,2013,Platform,Sony Computer Entertainment Europe,0.11,0.1,0.02,0.04,0.27
Putty Squad,PS4,2013,Platform,System 3,0.06,0.07,0,0.02,0.15
Putty Squad,PSV,2013,Platform,System 3,0.02,0.02,0,0.01,0.05
Putty Squad,PS3,2013,Platform,System 3,0,0.01,0,0,0.01
Puzzle & Dragons,3DS,2013,Role-Playing,GungHo,0,0,1.51,0,1.51
Rain (2013),PS3,2013,Adventure,Sony Computer Entertainment,0,0,0.05,0,0.05
Ratchet & Clank: Into the Nexus,PS3,2013,Shooter,Sony Computer Entertainment,0.3,0.29,0,0.11,0.7
Rayman Legends,WiiU,2013,Platform,Ubisoft,0.26,0.33,0.03,0.06,0.68
Rayman Legends,PS3,2013,Platform,Ubisoft,0.14,0.38,0,0.14,0.66
Rayman Legends,X360,2013,Platform,Ubisoft,0.19,0.23,0,0.04,0.46
Remember Me,PS3,2013,Action,Capcom,0.1,0.18,0,0.07,0.35
Remember Me,X360,2013,Action,Capcom,0.1,0.07,0,0.02,0.19
Remember Me,PC,2013,Action,Capcom,0,0.05,0,0.01,0.06
Renai 0 Kilometer,PSP,2013,Adventure,Alchemist,0,0,0.03,0,0.03
Resident Evil: Revelations,PS3,2013,Action,Capcom,0.14,0.32,0.22,0.12,0.8
Resident Evil: Revelations,X360,2013,Action,Capcom,0.12,0.11,0.02,0.02,0.27
Resident Evil: Revelations,WiiU,2013,Action,Capcom,0.07,0.08,0.03,0.01,0.19
Resident Evil: Revelations,PC,2013,Action,Capcom,0,0.03,0,0.01,0.04
Ride to Hell,X360,2013,Racing,Deep Silver,0.04,0.01,0,0,0.05
Ride to Hell,PS3,2013,Racing,Deep Silver,0.02,0.02,0,0.01,0.05
Ro-Kyu-Bu! Lost Secret,PSP,2013,Adventure,Kadokawa Shoten,0,0,0.02,0,0.02
Rocksmith 2014,PS3,2013,Misc,Ubisoft,0.51,0.27,0.05,0.15,0.98
Rocksmith 2014,X360,2013,Misc,Ubisoft,0.69,0.17,0,0.08,0.94
Rocksmith 2014,PC,2013,Misc,Ubisoft,0.35,0.24,0,0.07,0.66
Romance of the Three Kingdoms (3DS),3DS,2013,Strategy,Tecmo Koei,0,0,0.03,0,0.03
Romeo Vs. Juliet,PSP,2013,Adventure,Quinrose,0,0,0.01,0,0.01
Ryse: Son of Rome,XOne,2013,Action,Microsoft Game Studios,0.82,0.42,0,0.11,1.35
Saint Seiya: Brave Soldiers,PS3,2013,Fighting,Namco Bandai Games,0,0.01,0.06,0,0.07
Saints Row IV,X360,2013,Action,Deep Silver,1.01,0.53,0.01,0.14,1.69
Saints Row IV,PS3,2013,Action,Deep Silver,0.56,0.44,0.09,0.21,1.3
Saints Row IV,PC,2013,Action,Deep Silver,0.11,0.06,0,0.02,0.19
Saki: Achiga-Hen Portable,PSP,2013,Adventure,Alchemist,0,0,0.02,0,0.02
Sakura-Sou no Pet na Kanojo,PSP,2013,Adventure,Kadokawa Games,0,0,0.01,0,0.01
Sakura-Sou no Pet na Kanojo,PSV,2013,Adventure,Kadokawa Games,0,0,0.01,0,0.01
Samurai Warriors 2,PS3,2013,Action,Tecmo Koei,0,0,0.03,0,0.03
Scribblenauts Unmasked: A DC Comics Adventure,WiiU,2013,Puzzle,Warner Bros. Interactive Entertainment,0.1,0,0,0.01,0.11
Scribblenauts Unmasked: A DC Comics Adventure,3DS,2013,Puzzle,Warner Bros. Interactive Entertainment,0.09,0,0,0.01,0.1
Seisou no Amazones,3DS,2013,Role-Playing,Arc System Works,0,0,0.01,0,0.01
Senran Kagura Shinovi Versus: Sh?jo-tachi no Sh?mei,PSV,2013,Fighting,Marvelous Entertainment,0.13,0.02,0.16,0.05,0.36
Sentouchu: Densetsu no Shinobi to Survival Battle!,3DS,2013,Action,Namco Bandai Games,0,0,0.35,0,0.35
Shin Megami Tensei IV,3DS,2013,Role-Playing,Atlus,0.28,0,0.27,0.02,0.57
Shining Ark,PSP,2013,Role-Playing,Sega,0,0,0.11,0,0.11
Shirahana no Ori: Hiiro no Kakera 4 - Shiki no Uta,PSP,2013,Adventure,Idea Factory,0,0,0.01,0,0.01
Shiratsuyu no Kai,PSP,2013,Adventure,Idea Factory,0,0,0.02,0,0.02
SimCity (2013),PC,2013,Simulation,Electronic Arts,0.48,0.77,0,0.19,1.44
Skylanders SWAP Force,Wii,2013,Platform,Activision,1.32,0.83,0,0.2,2.35
Skylanders SWAP Force,X360,2013,Platform,Activision,0.86,0.36,0,0.11,1.33
Skylanders SWAP Force,PS3,2013,Platform,Activision,0.43,0.44,0,0.2,1.07
Skylanders SWAP Force,WiiU,2013,Platform,Activision,0.4,0.15,0,0.06,0.61
Skylanders SWAP Force,PS4,2013,Platform,Activision,0.2,0.12,0,0.05,0.37
Skylanders SWAP Force,XOne,2013,Platform,Activision,0.22,0.06,0,0.02,0.3
Skylanders SWAP Force,3DS,2013,Platform,Activision,0.1,0.12,0,0.02,0.24
Sly Cooper: Thieves in Time,PS3,2013,Platform,Sony Computer Entertainment Europe,0.35,0.13,0,0.08,0.56
Sly Cooper: Thieves in Time,PSV,2013,Platform,Sony Computer Entertainment Europe,0.16,0.06,0,0.05,0.27
Sniper Elite V2,WiiU,2013,Shooter,505 Games,0,0.02,0,0,0.02
Sniper: Ghost Warrior 2,PS3,2013,Shooter,City Interactive,0.05,0.19,0.03,0.07,0.34
Sniper: Ghost Warrior 2,X360,2013,Shooter,City Interactive,0.06,0.13,0,0.02,0.21
Sniper: Ghost Warrior 2,PC,2013,Shooter,City Interactive,0.02,0.05,0,0.01,0.08
Soccer Tsuku: Pro Soccer Club o Tsukurou!,PS3,2013,Sports,Sega,0,0,0.13,0,0.13
Soccer Tsuku: Pro Soccer Club o Tsukurou!,PSV,2013,Sports,Sega,0,0,0.07,0,0.07
Sonic & All-Stars Racing Transformed,PC,2013,Racing,Sega,0,0.01,0,0,0.01
Sonic Lost World,3DS,2013,Platform,Sega,0.24,0.15,0.07,0.03,0.49
Sonic Lost World,WiiU,2013,Platform,Sega,0.24,0.12,0.01,0.03,0.4
Sorcery Saga: The Curse of the Great Curry God,PSV,2013,Role-Playing,Rising Star Games,0,0,0.03,0,0.03
Soul Sacrifice,PSV,2013,Role-Playing,Sony Computer Entertainment,0.18,0.09,0.22,0.06,0.55
SpongeBob SquarePants: Plankton's Robotic Revenge,3DS,2013,Shooter,Activision,0,0.06,0,0,0.06
SpongeBob SquarePants: Plankton's Robotic Revenge,X360,2013,Shooter,Activision,0.04,0,0,0,0.04
SpongeBob SquarePants: Plankton's Robotic Revenge,WiiU,2013,Shooter,Activision,0,0.04,0,0,0.04
Star Trek: The Game,PS3,2013,Action,Namco Bandai Games,0.1,0.11,0,0.05,0.26
Star Trek: The Game,X360,2013,Action,Namco Bandai Games,0.12,0.09,0,0.02,0.23
Star Trek: The Game,PC,2013,Action,Namco Bandai Games,0,0.02,0,0,0.02
StarCraft II: Heart of the Swarm,PC,2013,Strategy,Activision,0.82,0.65,0,0.19,1.66
Starry ? Sky: After Summer,PSP,2013,Misc,Asgard,0,0,0.02,0,0.02
Steins;Gate,PSV,2013,Adventure,PQube,0.07,0.09,0,0.05,0.21
Steins;Gate: Senkei Kousoku no Phonogram,PS3,2013,Adventure,5pb,0,0,0.06,0,0.06
Steins;Gate: Senkei Kousoku no Phonogram,X360,2013,Adventure,5pb,0,0,0.02,0,0.02
Storm Lover 2nd,PSP,2013,Misc,D3Publisher,0,0,0.02,0,0.02
Summon Night 5,PSP,2013,Role-Playing,Namco Bandai Games,0,0,0.15,0,0.15
Super Mario 3D World,WiiU,2013,Platform,Nintendo,2.11,1.11,0.72,0.3,4.24
Super Robot Taisen OG Infinite Battle,PS3,2013,Fighting,Namco Bandai Games,0,0,0.04,0,0.04
Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,PS3,2013,Strategy,Namco Bandai Games,0,0,0.07,0,0.07
Super Robot Taisen OG Saga: Masou Kishin III - Pride of Justice,PSV,2013,Strategy,Namco Bandai Games,0,0,0.03,0,0.03
Super Robot Taisen UX,3DS,2013,Role-Playing,Namco Bandai Games,0,0,0.18,0,0.18
Sword Art Online: Infinity Moment,PSP,2013,Role-Playing,Namco Bandai Games,0,0,0.22,0,0.22
Taiko no Tatsujin: Wii U Version!,WiiU,2013,Misc,Namco Bandai Games,0,0,0.19,0,0.19
Tales of Hearts,PSV,2013,Role-Playing,Namco Bandai Games,0.15,0.13,0.09,0.08,0.45
Tales of Symphonia,PS3,2013,Role-Playing,Namco Bandai Games,0.21,0.13,0.13,0.06,0.53
Tamagotchi no Doki Doki Dream Omisecchi,3DS,2013,Simulation,Namco Bandai Games,0,0,0.03,0,0.03
Tearaway,PSV,2013,Adventure,Sony Computer Entertainment Europe,0.17,0.39,0,0.19,0.75
Tears to Tiara II: Heir of the Overlord,PS3,2013,Role-Playing,Nippon Ichi Software,0.07,0.02,0.06,0.01,0.16
Teenage Mutant Ninja Turtles (3DS),3DS,2013,Action,Activision,0.01,0,0,0,0.01
Terraria,X360,2013,Action,505 Games,0.35,0.31,0,0.06,0.72
Terraria,PS3,2013,Action,505 Games,0.07,0.26,0.09,0.07,0.49
Terraria,PSV,2013,Action,Screenlife,0,0.01,0.09,0,0.1
The Amazing Spider-Man (Console Version),WiiU,2013,Action,Activision,0.05,0.03,0,0.01,0.09
The Bureau: XCOM Declassified,PS3,2013,Shooter,Take-Two Interactive,0.08,0.16,0,0.05,0.29
The Bureau: XCOM Declassified,X360,2013,Shooter,Take-Two Interactive,0.1,0.12,0,0.02,0.24
The Bureau: XCOM Declassified,PC,2013,Shooter,Take-Two Interactive,0,0.05,0,0.01,0.06
The Croods: Prehistoric Party!,Wii,2013,Misc,D3Publisher,0.03,0.07,0,0.01,0.11
The Croods: Prehistoric Party!,DS,2013,Misc,D3Publisher,0.03,0.04,0,0.01,0.08
The Croods: Prehistoric Party!,3DS,2013,Misc,D3Publisher,0.01,0.02,0,0,0.03
The Croods: Prehistoric Party!,WiiU,2013,Misc,D3Publisher,0.01,0.01,0,0,0.02
The Guided Fate Paradox,PS3,2013,Role-Playing,Nippon Ichi Software,0,0,0.06,0,0.06
The Inner World,PC,2013,Adventure,Headup Games,0,0.03,0,0,0.03
The Last of Us,PS3,2013,Action,Sony Computer Entertainment Europe,2.41,2.28,0.28,1.01,5.98
The Legend of Heroes: Trails in the Sky Second Chapter,PS3,2013,Role-Playing,Falcom Corporation,0,0,0.02,0,0.02
The Legend of Heroes: Trails in the Sky Third Chapter,PS3,2013,Role-Playing,Falcom Corporation,0,0,0.01,0,0.01
The Legend of Heroes: Trails of Cold Steel,PSV,2013,Role-Playing,Nippon Ichi Software,0.08,0.05,0.14,0.04,0.31
The Legend of Heroes: Trails of Cold Steel,PS3,2013,Role-Playing,Nippon Ichi Software,0.05,0.04,0.12,0.02,0.23
The Legend of Zelda: A Link Between Worlds,3DS,2013,Action,Nintendo,1.4,0.99,0.46,0.22,3.07
The Legend of Zelda: The Wind Waker,WiiU,2013,Action,Nintendo,0.93,0.57,0.14,0.13,1.77
The Night of the Rabbit,PC,2013,Adventure,Daedalic Entertainment,0,0.03,0,0,0.03
The Smurfs 2,DS,2013,Platform,Ubisoft,0,0.21,0,0.02,0.23
The Smurfs 2,X360,2013,Platform,Ubisoft,0.03,0.09,0,0.01,0.13
The Smurfs 2,PS3,2013,Platform,Ubisoft,0.02,0.07,0,0.02,0.11
The Smurfs 2,Wii,2013,Platform,Ubisoft,0,0.09,0,0.01,0.1
The Smurfs 2,WiiU,2013,Platform,Ubisoft,0.04,0.04,0,0.01,0.09
The Walking Dead: Season One,PSV,2013,Adventure,Square Enix,0.14,0,0.01,0.03,0.18
The Walking Dead: Survival Instinct,X360,2013,Shooter,Activision,0.46,0.12,0,0.05,0.63
The Walking Dead: Survival Instinct,PS3,2013,Shooter,Activision,0.28,0.17,0,0.08,0.53
The Walking Dead: Survival Instinct,WiiU,2013,Shooter,Activision,0.08,0.03,0,0.01,0.12
The Witch and the Hundred Knight,PS3,2013,Role-Playing,Nippon Ichi Software,0.06,0.02,0.1,0.01,0.19
The Wonderful 101,WiiU,2013,Action,Nintendo,0.2,0.1,0.08,0.03,0.41
Tiger & Bunny: Hero's Day,PSP,2013,Action,D3Publisher,0,0,0.02,0,0.02
Tiger Woods PGA Tour 14,PS3,2013,Sports,Electronic Arts,0.16,0.15,0,0.07,0.38
Tiger Woods PGA Tour 14,X360,2013,Sports,Electronic Arts,0.21,0.13,0,0.03,0.37
Toaru Majutsu no Kagaku no Ensemble,PSP,2013,Adventure,Namco Bandai Games,0,0,0.03,0,0.03
Toki no Kizuna: Hanayui Tsuzuri,PSP,2013,Adventure,Idea Factory,0,0,0.02,0,0.02
Tom Clancy's Splinter Cell: Blacklist,X360,2013,Action,Ubisoft,0.57,0.34,0.01,0.08,1
Tom Clancy's Splinter Cell: Blacklist,PS3,2013,Action,Ubisoft,0.34,0.41,0.06,0.18,0.99
Tom Clancy's Splinter Cell: Blacklist,PC,2013,Action,Ubisoft,0.04,0.13,0,0.03,0.2
Tom Clancy's Splinter Cell: Blacklist,WiiU,2013,Action,Ubisoft,0.05,0.07,0,0.01,0.13
Tomb Raider (2013),PS3,2013,Action,Square Enix,0.6,1.31,0.08,0.52,2.51
Tomb Raider (2013),X360,2013,Action,Square Enix,0.86,0.87,0.01,0.17,1.91
Tomodachi Life,3DS,2013,Simulation,Nintendo,0.96,2.02,1.89,0.28,5.15
Toriko: Gourmet Battle!,3DS,2013,Role-Playing,Namco Bandai Games,0,0,0.06,0,0.06
Toriko: Ultimate Survival,3DS,2013,Action,Namco Bandai Games,0,0,0.03,0,0.03
Total War: Rome II,PC,2013,Strategy,Sega,0.12,0.53,0,0.11,0.76
Touch Detective: Nameko Shigeru,3DS,2013,Adventure,Success,0,0,0.07,0,0.07
Toukiden: The Age of Demons,PSV,2013,Action,Tecmo Koei,0.05,0.05,0.25,0.03,0.38
Toukiden: The Age of Demons,PSP,2013,Action,Tecmo Koei,0,0,0.18,0,0.18
Turbo: Super Stunt Squad,DS,2013,Sports,D3Publisher,0,0.03,0,0,0.03
Turbo: Super Stunt Squad,WiiU,2013,Sports,D3Publisher,0,0.02,0,0,0.02
Turbo: Super Stunt Squad,PS3,2013,Sports,D3Publisher,0,0.02,0,0,0.02
Turbo: Super Stunt Squad,Wii,2013,Sports,D3Publisher,0,0.02,0,0,0.02
Turbo: Super Stunt Squad,3DS,2013,Sports,D3Publisher,0,0.01,0,0,0.01
Turbo: Super Stunt Squad,X360,2013,Sports,D3Publisher,0,0.01,0,0,0.01
Ultraman Star Chronicles,PSP,2013,Strategy,Namco Bandai Games,0,0,0.02,0,0.02
Urakata Hakuoki,PSP,2013,Adventure,Idea Factory,0,0,0.02,0,0.02
Uta no * Prince-Sama: All Star,PSP,2013,Action,Broccoli,0,0,0.12,0,0.12
Uta no Prince-Sama: Music 2,PSP,2013,Adventure,Broccoli,0,0,0.09,0,0.09
Valhalla Knights 3,PSV,2013,Role-Playing,Xseed Games,0.04,0.01,0.12,0.01,0.18
Vitamin R,PSP,2013,Adventure,D3Publisher,0,0,0.02,0,0.02
Warriors Orochi 3,PSV,2013,Action,Tecmo Koei,0,0,0.07,0,0.07
White Album 2: Shiawase no Mukougawa,PSV,2013,Adventure,Aqua Plus,0,0,0.02,0,0.02
Wii Fit U,WiiU,2013,Sports,Nintendo,0.39,0.24,0.21,0.06,0.9
Wii Party U,WiiU,2013,Misc,Nintendo,0.31,0.54,0.84,0.08,1.77
Winning Post 7 2013,PS3,2013,Sports,Tecmo Koei,0,0,0.05,0,0.05
Winning Post 7 2013,PSV,2013,Sports,Tecmo Koei,0,0,0.02,0,0.02
WWE 2K14,PS3,2013,Sports,Take-Two Interactive,0.49,0.49,0,0.21,1.19
WWE 2K14,X360,2013,Sports,Take-Two Interactive,0.64,0.39,0,0.1,1.13
X Rebirth,PC,2013,Simulation,Koch Media,0,0.08,0,0.01,0.09
X-Plane 10 Global,PC,2013,Simulation,Aerosoft,0,0.02,0,0,0.02
XBLAZE Code: Embryo,PSV,2013,Adventure,Arc System Works,0.03,0,0.01,0.01,0.05
XBLAZE Code: Embryo,PS3,2013,Adventure,Arc System Works,0.02,0,0.01,0,0.03
Yahari Game Demo Ore no Seishun Love-Kome Hamachi Gatteiru,PSV,2013,Adventure,5pb,0,0,0.02,0,0.02
Yokai Watch,3DS,2013,Role-Playing,Nintendo,0.21,0.3,1.33,0.04,1.88
Young Justice: Legacy,PS3,2013,Action,Namco Bandai Games,0.06,0.02,0,0.01,0.09
Young Justice: Legacy,Wii,2013,Action,Namco Bandai Games,0,0.03,0,0,0.03
Young Justice: Legacy,3DS,2013,Action,Namco Bandai Games,0.03,0,0,0,0.03
Young Justice: Legacy,X360,2013,Action,Namco Bandai Games,0,0.01,0,0,0.01
Yu-Gi-Oh! Zexal World Duel Carnival,3DS,2013,Misc,Konami Digital Entertainment,0,0.08,0.08,0.01,0.17
Yumi's Odd Odyssey,3DS,2013,Platform,Agatsuma Entertainment,0,0,0.03,0,0.03
Zillions of Enemy X: Zetsukai no Crusade,PS3,2013,Role-Playing,Nippon Ichi Software,0,0,0.02,0,0.02
Zoo Tycoon (2013),XOne,2013,Simulation,Microsoft Game Studios,0.18,0.13,0,0.03,0.34
Zoo Tycoon (2013),X360,2013,Simulation,Microsoft Game Studios,0.02,0.07,0,0.01,0.1
Zumba Fitness: World Party,Wii,2013,Misc,Majesco Entertainment,0.14,0.11,0,0.03,0.28
Zumba Fitness: World Party,XOne,2013,Misc,Majesco Entertainment,0.17,0.05,0,0.02,0.24
Zyuden Sentai Kyoryuger: Game de Gaburincho!!,3DS,2013,Action,Namco Bandai Games,0,0,0.05,0,0.05
12-Sai. Honto no Kimochi,3DS,2014,Adventure,Happinet,0,0,0.07,0,0.07
2014 FIFA World Cup Brazil,PS3,2014,Sports,Electronic Arts,0.15,0.39,0.01,0.16,0.71
2014 FIFA World Cup Brazil,X360,2014,Sports,Electronic Arts,0.14,0.28,0,0.04,0.46
3rd Super Robot Wars Z Jigoku Hen,PS3,2014,Role-Playing,Namco Bandai Games,0,0,0.23,0,0.23
3rd Super Robot Wars Z Jigoku Hen,PSV,2014,Role-Playing,Namco Bandai Games,0,0,0.19,0,0.19
A-Train: City Simulator,3DS,2014,Simulation,ArtDink,0,0,0.06,0,0.06
Adventure Time: The Secret of the Nameless,3DS,2014,Adventure,Little Orbit,0.01,0,0,0,0.01
Adventure Time: The Secret of the Nameless,X360,2014,Adventure,Little Orbit,0.01,0,0,0,0.01
Adventure Time: The Secret of the Nameless Kingdom,X360,2014,Action,Little Orbit,0,0.08,0,0.01,0.09
Adventure Time: The Secret of the Nameless Kingdom,3DS,2014,Action,Little Orbit,0,0.07,0,0,0.07
Aikatsu! 365 Idol Days,3DS,2014,Adventure,Namco Bandai Games,0,0,0.13,0,0.13
Akiba's Trip: Undead & Undressed,PS4,2014,Action,Acquire,0.08,0,0.01,0.02,0.11
Alien: Isolation,PS4,2014,Shooter,Sega,0.34,0.56,0.04,0.19,1.13
Alien: Isolation,XOne,2014,Shooter,Sega,0.22,0.24,0,0.04,0.5
Alien: Isolation,PS3,2014,Shooter,Sega,0.12,0.19,0,0.07,0.38
Alien: Isolation,X360,2014,Shooter,Sega,0.15,0.13,0,0.03,0.31
Alien: Isolation,PC,2014,Shooter,Sega,0,0.13,0,0.01,0.14
